siren,url_pappers,site_web,adress,lat,lon
330331604.0,https://www.pappers.fr/recherche?q=330331604,Non renseigné,SALVIMONT 24550 CAMPAGNAC-LES-QUERCY,44.6956196,1.1685304
330806415.0,https://www.pappers.fr/recherche?q=330806415,Non renseigné,FERAILLOU 24320 BOURG-DES-MAISONS,45.3492687,0.4370477
331482216.0,https://www.pappers.fr/recherche?q=331482216,Non renseigné,14 BOULEVARD GEORGES SAUMANDE 24000 PERIGUEUX,45.1844824,0.7251119
332028539.0,https://www.pappers.fr/recherche?q=332028539,Non renseigné,LE BOURG 24300 JAVERLHAC-LA-CHAPELLE-ST-ROBERT,45.564681,0.554909
332142033.0,https://www.pappers.fr/recherche?q=332142033,Non renseigné,LE BOURG 24130 LE FLEIX,44.878386,0.26907
332365790.0,https://www.pappers.fr/recherche?q=332365790,Non renseigné,LE BOURG 24360 BUSSEROLLES,45.672991,0.645819
332457829.0,https://www.pappers.fr/recherche?q=332457829,Non renseigné,MONMOREAU 24610 ST-MEARD-DE-GURCON,44.8891703,0.1496492
333725315.0,https://www.pappers.fr/recherche?q=333725315,Non renseigné,VIGNE FERMEE 24290 AUBAS,45.077968,1.182538
334275005.0,https://www.pappers.fr/recherche?q=334275005,Non renseigné,113 RTE DE COUTRAS 24700 MONTPON-MENESTEROL,44.976812,0.16822
334418555.0,https://www.pappers.fr/recherche?q=334418555,Non renseigné,SAINT AGNAN BAS 112 RUE DU 19 MARS 1962 24390 HAUTEFORT,45.264866,1.130426
338338627.0,https://www.pappers.fr/recherche?q=338338627,Non renseigné,426 RUE DE LA FAURE 24260 LE BUGUE,44.9156869,0.93256
338564537.0,https://www.pappers.fr/recherche?q=338564537,Non renseigné,GRAND RUE 24580 ROUFFIGNAC-ST-CERNIN-DE-REILHAC,45.049045,0.973095
341340636.0,https://www.pappers.fr/recherche?q=341340636,Non renseigné,7 RUE DU 20 AOUT 1944 24110 SAINT-ASTIER,45.1461109,0.5291877
342489366.0,https://www.pappers.fr/recherche?q=342489366,Non renseigné,LACAUD 24450 MIALLET,45.5269755,0.8967537
342708542.0,https://www.pappers.fr/recherche?q=342708542,Non renseigné,LES ARGILOUX 24350 MENSIGNAC,45.225871,0.577078
343311189.0,https://www.pappers.fr/recherche?q=343311189,Non renseigné,5 RUE DE LA GARE 24270 LANOUAILLE,45.3902741,1.1418937
343679759.0,https://www.pappers.fr/recherche?q=343679759,Non renseigné,LE LARDIN-SAINT-LAZARE,45.1287746,1.2273602
344029491.0,https://www.pappers.fr/recherche?q=344029491,Non renseigné,LES TERRASSES DU SUCHET 5 RUE VINCENT VAN GOGH 24330 BOULAZAC ISLE MANOIRE,45.184056,0.789358
344509971.0,https://www.pappers.fr/recherche?q=344509971,Non renseigné,1 ROUTE DE RAVINE 24420 ANTONNE-ET-TRIGONANT,45.2325188,0.8342408
348285941.0,https://www.pappers.fr/recherche?q=348285941,Non renseigné,SAINT-ASTIER,45.1446287,0.5293881
349055392.0,https://www.pappers.fr/recherche?q=349055392,Non renseigné,LES GILETS  Z A E PORTE DE LA DORDOGNE 24100 CREYSSE,44.847939,0.535316
352112445.0,https://www.pappers.fr/recherche?q=352112445,Non renseigné,20 RUE DES DEUX PONTS 24000 PERIGUEUX,45.1833942,0.7090173
352157937.0,https://www.pappers.fr/recherche?q=352157937,https://nathalie-coiffure-24.fr/,13 RUE VICTOR HUGO 24310 BRANTOME EN PERIGORD,45.364809,0.6488406
353069008.0,https://www.pappers.fr/recherche?q=353069008,Non renseigné,24 RUE DE BELZUNCE 24100 BERGERAC,44.854586,0.484047
378621700.0,https://www.pappers.fr/recherche?q=378621700,Non renseigné,RES ESPACE AGORA 24330 BOULAZAC ISLE MANOIRE,45.181718,0.762596
379470461.0,https://www.pappers.fr/recherche?q=379470461,Non renseigné,4 RUE PRESIDENT WILSON 24000 PERIGUEUX,45.1839055,0.7175071
379783335.0,https://www.pappers.fr/recherche?q=379783335,Non renseigné,LIEU DIT DU TUQUET 24270 SAINT-MESMIN,45.356555,1.238417
381382845.0,https://www.pappers.fr/recherche?q=381382845,https://hairpunch.fr/,4 RUE LIMOGEANNE 24000 PERIGUEUX,45.1856657,0.7216363
381446129.0,https://www.pappers.fr/recherche?q=381446129,Non renseigné,60 RUE DE LA REPUBLIQUE 24450 LA COQUILLE,45.5441254,0.9772669
381745231.0,https://www.pappers.fr/recherche?q=381745231,Non renseigné,5 RUE DU PARC 24400 SAINT-MEDARD-DE-MUSSIDAN,45.0424528,0.3456232
382591030.0,https://www.pappers.fr/recherche?q=382591030,Non renseigné,CROIX ROUGE GALERIE MARCHA  LA BRANDE OUEST 24200 SARLAT-LA-CANEDA,44.900652,1.212064
383205390.0,https://www.pappers.fr/recherche?q=383205390,Non renseigné,LES CHAMPS 24110 LEGUILLAC DE L AUCHE,45.1867668,0.5770559
383439585.0,https://www.pappers.fr/recherche?q=383439585,Non renseigné,LA PEYRADE 24330 BASSILLAC ET AUBEROCHE,45.1608915,0.8832167
385165378.0,https://www.pappers.fr/recherche?q=385165378,Non renseigné,LD COUTUREAU  CHATEAU 24240 ROUFFIGNAC-DE-SIGOULES,44.77723,0.444334
388256000.0,https://www.pappers.fr/recherche?q=388256000,Non renseigné,9 RUE DU MOURIER 24100 BERGERAC,44.8525807,0.4840873
388330367.0,https://www.pappers.fr/recherche?q=388330367,Non renseigné,16 RUE DE LA TOUR 24800 THIVIERS,45.4150999,0.9201646
390134815.0,https://www.pappers.fr/recherche?q=390134815,Non renseigné,LE BOURG 24700 ST MARTIAL D ARTENSET,45.00857,0.21626
390316222.0,https://www.pappers.fr/recherche?q=390316222,Non renseigné,ROUTE DE JACQUOU LE CROQUANT 24580 ROUFFIGNAC-SAINT-CERNIN-DE-REILHAC,45.0530292,0.977375
392258968.0,https://www.pappers.fr/recherche?q=392258968,Non renseigné,5 AV ANDRE MAUROIS 24310 BRANTOME EN PERIGORD,45.3611081,0.6617242
392539730.0,https://www.pappers.fr/recherche?q=392539730,Non renseigné,20 RUE NEUVE D'ARGENSON 24100 BERGERAC,44.849865,0.4845124
392553616.0,https://www.pappers.fr/recherche?q=392553616,Non renseigné,LES BACONNETS 24310 BRANTOME EN PERIGORD,45.372246,0.662133
392566089.0,https://www.pappers.fr/recherche?q=392566089,Non renseigné,ANLHIAC,45.3213443,1.1263008
393472154.0,https://www.pappers.fr/recherche?q=393472154,Non renseigné,3 RUE SERGENT BONNELIE 24000 PERIGUEUX,45.1809573,0.7269557
397446501.0,https://www.pappers.fr/recherche?q=397446501,Non renseigné,LE BOURG 24370 SAINT-JULIEN-DE-LAMPON,44.858815,1.384592
398942318.0,https://www.pappers.fr/recherche?q=398942318,Non renseigné,LES MOLLES 24220 SAINT-CYPRIEN,44.8625903,1.0376587
399142678.0,https://www.pappers.fr/recherche?q=399142678,https://valerie-ramond.centerblog.net/,GRAND RUE 24560 ISSIGEAC,44.7293935,0.6059745
399508571.0,https://www.pappers.fr/recherche?q=399508571,Non renseigné,PL DE L EGLISE 24320 VERTEILLAC,45.347564,0.367157
399542281.0,https://www.pappers.fr/recherche?q=399542281,Non renseigné,13 RUE GAMBETTA 24400 MUSSIDAN,45.036791,0.368409
399557776.0,https://www.pappers.fr/recherche?q=399557776,Non renseigné,RUE ALBERT CLAVEILLE 24520 MOULEYDIER,44.8550674,0.5931866
399614452.0,https://www.pappers.fr/recherche?q=399614452,Non renseigné,ROUTE DE CAYRE LEVA 24170 SIORAC-EN-PERIGORD,44.8046439,0.9804662
399743905.0,https://www.pappers.fr/recherche?q=399743905,Non renseigné,1022 ROUTE DE SAINT GENIES 24510 TREMOLAT,44.8568646,0.8386277
400017653.0,https://www.pappers.fr/recherche?q=400017653,Non renseigné,27 AVENUE VICTOR HUGO 24120 TERRASSON-LAVILLEDIEU,45.1298415,1.3003965
400017653.0,https://www.pappers.fr/recherche?q=400017653,Non renseigné,750 AVENUE DU PERIGORD 24390 HAUTEFORT,45.2637226,1.1426526
400026522.0,https://www.pappers.fr/recherche?q=400026522,Non renseigné,LD CARRIERE BEAUMONT DU PE BOIS DE 24440 BEAUMONTOIS EN PERIGORD,44.760932,0.748165
400088720.0,https://www.pappers.fr/recherche?q=400088720,Non renseigné,6 RUE DES ECOLES 24400 SAINT-LAURENT-DES-HOMMES,45.0357221,0.2573584
400576591.0,https://www.pappers.fr/recherche?q=400576591,Non renseigné,RIBERAC,45.2478033,0.3398094
400660189.0,https://www.pappers.fr/recherche?q=400660189,Non renseigné,7 PLACE GAMBETTA 24700 MONTPON-MENESTEROL,45.0093859,0.16278
402262752.0,https://www.pappers.fr/recherche?q=402262752,Non renseigné,HYPERMARCHE SUPER U  ALLEE JACQUES DUCLOS 24750 BOULAZAC ISLE MANOIRE,45.184894,0.777097
402262752.0,https://www.pappers.fr/recherche?q=402262752,Non renseigné,C/C AUCHAN GALERIE MARCHANDE  AVENUE LOUIS SUDER 24430 MARSAC-SUR-L'ISLE,45.194177,0.660902
402661862.0,https://www.pappers.fr/recherche?q=402661862,Non renseigné,672 AVENUE DU MANOIRE 24330 SAINT-PIERRE-DE-CHIGNAC,45.1221419,0.8678342
402698419.0,https://www.pappers.fr/recherche?q=402698419,Non renseigné,BEAUSSAC 24340 MAREUIL EN PERIGORD,45.5125664,0.4838466
402924492.0,https://www.pappers.fr/recherche?q=402924492,https://terrasson.shop/,13 AVENUE JEAN JAURES 24120 TERRASSON-LAVILLEDIEU,45.1337747,1.3010846
403253701.0,https://www.pappers.fr/recherche?q=403253701,Non renseigné,1 RUE DE VERDUN 24700 MONTPON-MENESTEROL,45.009159,0.1611625
403558349.0,https://www.pappers.fr/recherche?q=403558349,Non renseigné,28 ROUTE DE PERIGUEUX 24100 LEMBRAS,44.8789944,0.5177225
404327470.0,https://www.pappers.fr/recherche?q=404327470,Non renseigné,1 RUE DU PDT WILSON 24700 MONTPON-MENESTEROL,45.009383,0.159277
404998320.0,https://www.pappers.fr/recherche?q=404998320,Non renseigné,LE BOURG 24230 VELINES,44.856569,0.117682
405235870.0,https://www.pappers.fr/recherche?q=405235870,Non renseigné,LE BOURG 24460 NEGRONDES,45.340303,0.872594
408127835.0,https://www.pappers.fr/recherche?q=408127835,Non renseigné,14 PLACE DU MONT CARMEL 24450 MIALET,45.5492109,0.9050274
